"","row_ind","column_ind","values"
"542","MI2445700","y1985_11",-1
"543","MI4704700","y1985_10",-3
"544","MI3803800","y1985_10",-4
"545","MI2445700","y1985_10",-2
"546","MI0823400","y1985_10",-1
"547","KS0461700","y1985_10",-1
"548","UT0251000","y1985_9",-1
"549","NH0030800","y1985_9",-1
"550","MI4786500","y1985_9",-1
"551","MI3803800","y1985_9",-5
"552","MI5091200","y1985_9",-1
"553","MI5005000","y1985_9",-11
"554","WA0211200","y1985_8",-1
"555","MO0951600","y1985_8",-1
"556","MI1901900","y1985_8",-1
"557","VT0140100","y1985_7",-1
"558","VT0010300","y1985_7",-2
"559","SC0370200","y1985_7",-2
"560","VT0141000","y1985_6",-1
"561","NH0070800","y1985_6",-1
"562","MI5605600","y1985_6",-1
"563","KS0860100","y1985_6",-1
"564","NB0160100","y1985_4",-1
"565","PA0063100","y1985_3",-1
"566","CA0400200","y1985_3",-2
"567","VT0140800","y1985_2",-1
"568","OH0720400","y1985_2",-1
"569","NJ0101900","y1985_2",-1
"570","NB0150000","y1985_2",-1
"571","CA0541100","y1985_2",-1
"572","PA0410800","y1985_1",-1
"573","NB0410100","y1985_1",-1
