"","row_ind","column_ind","values"
"795","AZ0130700","y1988_7",-1
"796","PA0151300","y1988_6",-1
"797","AR0620100","y1988_6",-1
"798","OH0850300","y1988_5",-1
"799","MO0490700","y1988_5",-2
"800","ID0370000","y1988_5",-1
"801","ID0100000","y1988_4",-1
"802","CO0300100","y1988_4",-1
"803","OR0270200","y1988_3",-1
"804","OH0850000","y1988_3",-1
"805","NJ0030600","y1988_3",-1
"806","MI7307300","y1988_3",-2
"807","NJ0071800","y1988_2",-1
"808","CT0002500","y1988_2",-1
"809","CO0390000","y1988_2",-1
"810","AZ0130700","y1988_2",-1
"811","SC0230100","y1988_1",-1
"812","SC0230400","y1988_1",-2
"813","SC0080100","y1988_1",-1
"814","NH0101800","y1988_1",-1
"815","KS0050200","y1988_1",-1
"816","WA0271100","y1987_12",-1
"817","WA0030100","y1987_12",-1
"818","NB0400100","y1987_12",-1
"819","AR0040100","y1987_12",-1
"820","OR0300300","y1987_11",-1
"821","KS0560100","y1987_11",-1
"822","OR0030700","y1987_10",-1
"823","NC0260300","y1987_10",-1
"824","CA0400300","y1987_10",-1
"825","SC0160200","y1987_9",-1
"826","MI5005000","y1987_9",-1
"827","VA1130000","y1987_8",-1
"828","CO0150100","y1987_8",-1
"829","CO0010300","y1987_8",-1
"830","CA0432700","y1987_8",-1
"831","VT0080000","y1987_7",-1
"832","VA0240100","y1987_7",-1
